designation,l,b,parallax,phot_g_mean_mag,SIMBAD_ID,Spectral_Type,distance,adjusted_mag,X,Y,Z,interim_ID,Absolute_Mag,star_name
Gaia DR3 2910909931633597312,232.28521876461465,-23.39755778321461,71.26068173659779,9.787544250488281,LP  837-53,M2.5V,14.032983906838261,8.093416955658613,-7.878530283384931,-10.188193811369478,-5.572620996025195,LP 837-53,,
Gaia DR3 3106548406384807680,214.16701008759918,-2.8290734336671,71.3026263123103,20.617267608642578,2MASS J06433670-0223130,,14.02472884546963,18.926082485785265,-11.589974942814454,-7.866787245476098,-0.6922127189640515,2MASS J06433670-0223130,,
Gaia DR3 3531294008802299392,278.6201041501764,30.397937617499554,71.31211537551617,12.290781021118164,L  611-67,M3.5V,14.022862661333047,10.600261261680341,1.8128509896036067,-11.958537340779735,7.0956066109444444,L 611-67,,
Gaia DR3 948039989652369408,178.7399810330734,21.636493453444125,71.3226505150266,9.518187522888184,Ross  987,M0V,14.020791330368677,7.828406372965635,-13.029760599639728,0.2865899167452225,5.169699649441694,Ross 987,,
Gaia DR3 5059348952161258624,224.72536327742722,-59.02847627598431,71.43370405378651,3.8014392852783203,* alf For,F6V,13.99899407774015,2.119437373029448,-5.118391489719961,-5.069557068503305,-12.003061895856167,alf For,,
Gaia DR3 6265472113586221696,352.3486770794536,32.423810145256496,71.46559757077088,11.3690824508667,Ross  802,dM4.0,13.99274663602611,9.6893124261884,11.706189633183117,-1.5726130020586824,7.502597619340391,Ross 802,,
Gaia DR3 1282073374518833152,46.603280524555466,62.76101822811016,71.47092433164933,12.516477584838867,PM J14551+3006,M3.8,13.991703750180434,10.837080226349027,4.399872237102164,4.653268095205254,12.440096228089866,PM J14551+3006,,
Gaia DR3 1350714133093019904,73.57996119925444,28.227005016151697,71.49516298997698,10.570074081420898,G 204-39,M2.5V,13.98696021072351,8.8923721360891,3.483608917966151,11.821022130075434,6.615357937655092,G 204-39,,
Gaia DR3 4785886941312921344,254.10790248747435,-37.23124131658576,71.51337413216177,12.873695373535156,1RXS J050514.2-475625,,13.983398380167733,11.197266858632737,-3.0486710079593418,-10.708047915694488,-8.46042228135787,1RXS J050514.2-475625,,
Gaia DR3 622339455521105280,219.6994966888367,52.92107505572453,71.54468667741052,11.592436790466309,LSPM J1015+1729,M3.5V,13.977278347851643,9.918197075382063,-6.483857967817872,-5.382906382836212,11.151153067737354,LSPM J1015+1729,,
Gaia DR3 33732162042339072,158.96508775824228,-38.26996340130371,71.60475602761157,14.55251693725586,LP  411-6,M6V,13.965552785549455,12.88247349095141,-10.23372684252453,3.935515955467666,-8.649810037383507,LP 411-6,,
Gaia DR3 567659818855055488,129.37098227390186,19.026706232228477,71.65856556711978,10.243401527404785,G 245-71,M2.0V,13.95506583317439,8.57711406982373,-8.36861649549862,10.198646951814228,4.549474773174371,G 245-71,,
Gaia DR3 2034581091125010048,67.31819976309788,3.579947390736546,71.68362711449726,10.131409645080566,HD 331161B,M2.5V,13.9501869569566,8.466870559501082,5.3688761215695555,12.846171728856758,0.8710667241972023,HD 331161B,,
Gaia DR3 4726357491998516480,280.00656777976235,-53.37928537074818,71.70433964545545,11.175619125366211,L  174-28,M3V,13.946157302954523,9.512524549501894,1.4455344920651714,-8.192541848922389,-11.193211853827167,L 174-28,,
Gaia DR3 2034581091118259328,67.31861436161215,3.5814776778998922,71.71549886049584,9.308385848999023,HD 331161A,M0.5V,13.94398722576335,7.646069353432324,5.366388205676303,12.840480014682209,0.8710513020348062,HD 331161A,,
Gaia DR3 5031808453624044800,296.85111132940693,-86.75264024650936,71.7258931472584,6.884860992431641,HD   5133,K2.5Vk:,13.94196650778441,5.22326913336179,0.35671713982355824,-0.7046173535815503,-13.919579640613076,HD 5133,,
Gaia DR3 6018209128388194688,342.7216619654828,7.4945445550290675,71.73695812719225,13.885518074035645,SCR J1626-3812,dM6.5,13.939816046102253,12.224697493373933,13.19704620880113,-4.104949340486844,1.818195169384791,SCR J1626-3812,,
Gaia DR3 5107106033552702208,210.88291012209024,-49.736483833629066,71.75052791922663,6.8202104568481445,HD  23356,K2V,13.937179683552335,5.16033558876728,-7.730532148127462,-4.623496867116052,-10.635183447320493,HD 23356,,
Gaia DR3 6734485286788609664,359.1415243721513,-11.027913417033021,71.75919737351279,10.760797500610352,L  489-3,,13.935495889048397,9.101526734744791,13.676629207865025,-0.20493536584051741,-2.6656820290660908,L 489-3,,
Gaia DR3 3864228496219589120,244.33349022278384,54.605344325761145,71.79602401004205,13.075429916381836,G  44-43,dM5.5,13.928347896537153,11.418724479522227,-3.494238954384556,-7.271366003813696,11.354136061154758,G 44-43,,
Gaia DR3 170639948323693952,163.3730166465305,-13.332672502020674,71.82205959553683,9.37175464630127,HD 281621,K7V,13.923298853186076,7.716862044227251,-12.98156023454727,3.876629093161162,-3.210777430157713,HD 281621,,
Gaia DR3 3263836568394170880,185.1259314180634,-41.66912543261296,71.83697877936342,4.1410932540893555,*  10 Tau,F9IV-V,13.920407246960524,2.4872391654321735,-10.356909689322023,-0.9290545114608283,-9.25467543046178, 10 Tau,,
Gaia DR3 3411398347466374144,177.95004868473094,-15.87337373862327,71.90405948836667,10.727076530456543,PM J04429+2128,M3.5V,13.90742062569902,9.07788921718108,-13.3685490138491,0.4785094899163123,-3.8038499434773714,PM J04429+2128,,
Gaia DR3 3668176368871118208,348.3809276512316,59.884523061968345,72.00423705033546,12.655271530151367,G  65-39,M5V,13.888071604743725,11.013045426240462,6.825470574318835,-1.4034358225706915,12.01340302451899,G 65-39,,
Gaia DR3 777254360337133312,175.78306501765636,63.367656828361305,72.00696109116399,4.866588115692139,*  47 UMa,G1-VFe-0.5,13.887546215621514,3.2245511665736384,-6.208430538727609,0.4577636087997688,12.414096125585482, 47 UMa,,
Gaia DR3 5599170330597007360,244.91713243487484,-4.5517064532257985,72.06985722170116,12.274816513061523,SCR J0736-3024,,13.875426406407355,10.637145022263738,-5.863638701756244,-12.527278163192689,-1.101136211777852,SCR J0736-3024,,
Gaia DR3 6405457982659103872,326.5932750317031,-45.5193976910896,72.07483249411429,14.630173683166504,WT 887,M5/6e,13.874468595978508,12.992847350586125,8.115255756118364,-5.352391997024112,-9.89926273738473,WT 887,,
Gaia DR3 776067089642433664,181.49838812124946,61.35149381030432,72.12030429452771,8.691554069519043,BD+39  2376A,,13.865720753425569,7.057381227613415,-6.645438444476209,-0.17382984843923494,12.168243220631553,BD+39 2376A,,
Gaia DR3 3941342198772052352,318.4283820212268,81.79593529419866,72.14021725661584,17.46552848815918,2MASSI J1300425+191235,L1.7V,13.861893379705505,15.832735993558586,1.479855127761805,-1.312566535545538,13.720032287167781,2MASSI J1300425+191235,,
Gaia DR3 266846631637524864,155.53053042985172,7.023077291167285,72.17340591451902,9.2188081741333,BD+52   911,M0.5V,13.855519042351741,7.588315438748712,-12.516424746811612,5.696010722694873,1.6941019264845183,BD+52 911,,
Gaia DR3 266846631637525120,155.5294136070864,7.021986035110321,72.23599415423742,15.707107543945312,BD+52   911B,,13.84351405013977,14.080948892325873,-12.505498406739708,5.691332577839078,1.6923724010617165,BD+52 911B,,
Gaia DR3 3902745286187581312,286.0082109038561,70.55344882747882,72.26642305254668,10.865707397460938,Wolf  414,M4V,13.837685023830161,9.2416545167585,1.2704804804392102,-4.428296770340425,13.048279345620596,Wolf 414,,
Gaia DR3 6329012134635132544,336.28876358847356,47.42273366366241,72.32443281623743,11.586484909057617,Ross  848,M3.5V,13.826586135017594,9.966444022506167,8.565143941841288,-3.7618389023125847,10.181422370064407,Ross 848,,
Gaia DR3 2281778105594488192,118.99219943318701,15.316296843110656,72.51669209892496,2.9429574012756348,* gam Cep,K1III-IVCN1,13.789928512401419,1.3361903273735014,-6.446453162470152,11.633444339844674,3.6425736496268826,gam Cep,,
Gaia DR3 5522879208777731200,262.5498085550682,-3.838576828095809,72.61418311987062,10.612707138061523,L  387-102,M3.5V,13.771414302756972,9.012657520762797,-1.7816542884627677,-13.624521722779136,-0.9219369393299087,L 387-102,,
Gaia DR3 31235033696866688,165.86316429607854,-34.673036243948715,72.63052496463385,17.217172622680664,2MASS J03140344+1603056,L0,13.768315738966946,15.61824813035535,-10.980304398893333,2.765567717916159,-7.832692308085943,2MASS J03140344+1603056,,
Gaia DR3 2860924621205256704,111.26536603479823,-32.83371535702782,72.64189108452184,5.878326892852783,HD    166,G8V,13.766161440324545,4.2801848009459595,-4.195206549043545,10.779396693539939,-7.464050491203871,HD 166,,
Gaia DR3 2710189960812052736,71.80747011954762,-41.287666656244,72.68153890632328,11.915672302246094,G  18-49,dM5.0,13.758651991241756,10.32025845744902,3.2277429130128756,9.821551381302669,-9.078508069502803,G 18-49,,
Gaia DR3 2034628782438989440,67.58185923294171,3.8721419146738,72.69998812663229,9.986136436462402,G 125-30,M1.5V,13.755160430812623,8.391991612618991,5.233735649624882,12.686591958335615,0.9288886423748883,G 125-30,,
Gaia DR3 1037131492704550656,159.7115613053187,39.51376854605278,72.71972162602633,20.425195693969727,2MASS J08575849+5708514,L7V,13.751427778322254,18.83240787321405,-9.950653745870893,3.6785761428712154,8.749533332315343,2MASS J08575849+5708514,,
Gaia DR3 1446540213584440704,14.081144014453491,82.42853274214824,72.72651821640673,11.62893295288086,Ross 1020,M4V,13.75014265119054,10.03661242439707,1.7573173016586485,0.4407928273489598,13.630259003875828,Ross 1020,,
Gaia DR3 5914096303621755520,329.82146798246424,-12.21973513500166,72.85383430610172,7.1169209480285645,HD 154577,K2.5Vk:,13.726113519274952,5.533345838823343,11.596879173757605,-6.74372902996939,-2.9052890636970714,HD 154577,,
Gaia DR3 3545469496823737856,276.0010045985614,37.66667522118186,72.86378758599548,8.125106811523438,HD  98712A,K7V,13.724238515871516,6.542214754908562,1.1357678575249446,-10.804287040092225,8.38642568497686,HD 98712A,,
Gaia DR3 2891695137006940544,241.29361018980777,-21.287363945197267,72.8736516789904,10.793456077575684,L  524-15,,13.72238081885914,9.211240860972525,-6.141446397803337,-11.214612001835292,-4.981851977828473,L 524-15,,
Gaia DR3 3902785006045478656,287.39084246396914,71.06843630858548,72.89317383769793,8.950713157653809,BD+09  2636,M0V,13.71870570797993,7.369837214150346,1.3303149703160446,-4.2474191050845835,12.976616636383946,BD+09 2636,,
Gaia DR3 2158285185808357504,90.27658021221856,27.087709482532993,72.95158681123607,15.399543762207031,G 227-28,DA10,13.70772102034632,13.822672966122072,-0.058911969277192174,12.20398580625967,6.241864736769991,G 227-28,,
Gaia DR3 1473166433840438016,87.65953523302383,80.01153042253196,72.97333539774851,8.694068908691406,BD+35  2436,M1V,13.703635643751232,7.118688508238957,0.09706636487819344,2.37491263454605,13.495925235261646,BD+35 2436,,
Gaia DR3 4548562265603840768,40.51435493098791,29.301113302353937,73.06209239932777,9.650931358337402,BD+19  3268A,,13.686988247399288,8.081628730508138,9.074165658675215,7.754002292097122,6.6984037902711,BD+19 3268A,,
Gaia DR3 2819781274051096192,98.40640935471396,-42.9609165423107,73.10838613250678,13.99920654296875,LP  463-23,M5.5V,13.678321365041894,12.433071020781597,-1.4634064576119044,9.90250384829987,-9.321766701628377,LP 463-23,,
Gaia DR3 121254932585133568,159.59314232659125,-19.59392992859556,73.20776767623718,12.359634399414062,1RXS J033609.2+311853,M4.5V,13.659752670270182,10.800291125138472,-12.061117361103046,4.487132652837923,-4.580822150060813,1RXS J033609.2+311853,,
Gaia DR3 2756363608023588864,92.46483045334597,-52.96647599674566,73.23703628604858,3.999257802963257,* iot Psc,F7V,13.65429365675324,2.441913139045233,-0.3536712237414834,8.21612955649396,-10.899993900973307,iot Psc,,
Gaia DR3 1706907487621086464,111.12543850677778,36.96602443937646,73.25728827586713,11.171621322631836,Ross 1057,M3.5V,13.650518924946697,9.615659100662203,-3.9308796501618986,10.173661492720951,8.20862131711519,Ross 1057,,
Gaia DR3 6166376978860425600,309.47633908504804,27.093687587015697,73.2746639511502,11.622358322143555,L  473-1,M3V,13.647281967293182,10.06758189447342,7.7242683215226435,-9.378174686004037,6.215611277317824,L 473-1,,
Gaia DR3 5645479806157346688,250.76155196961716,7.615450898900256,73.3163323529175,10.765228271484375,UPM J0838-2843,,13.639525708765309,9.213294337824113,-4.45458788297795,-12.764248290258731,1.8075602168455884,UPM J0838-2843,,
Gaia DR3 2331849006126794880,26.045726910849883,-72.24569309417414,73.37852499956868,15.870283126831055,APMPM J2331-2750,M7.0V,13.627965402764337,14.32258878626218,3.733623571338981,1.8246999078330377,-12.978904664602394,APMPM J2331-2750,,
Gaia DR3 4548562269906020352,40.5141940858093,29.30149709383894,73.38289003014775,12.034218788146973,BD+19  3268B,,13.627154771216723,10.486821871160412,9.034485118548934,7.720050830356772,6.669200925007454,BD+19 3268B,,
Gaia DR3 4296708789289490816,46.12692932373951,-11.094534986118582,73.38892020233298,10.46542739868164,* bet Aql B,M3,13.626035064189578,8.918441335262877,9.267208818976492,9.639118276710917,-2.622035683125942,bet Aql B,,
Gaia DR3 6171593062022433920,316.440380991874,29.593392825762844,73.44179629046599,14.825789451599121,LP  911-56,M6,13.616224690977734,13.28240454818841,8.579957335878092,-8.159059967198885,6.724258130184763,LP 911-56,,
Gaia DR3 1483977656798789120,65.23908650768969,69.89370825628215,73.45920425880918,11.695755004882812,G 165-58,M3.5V,13.612997991059515,10.153555115077154,1.9599873588531636,4.249412159520509,12.783374365019803,G 165-58,,
Gaia DR3 144312344255035392,177.1083130416547,-18.028680768995233,73.51473636696828,12.890886306762695,G   8-41,M5V,13.602714903420658,11.352464781377643,-12.918374776692279,0.6525375124821401,-4.209945447089173,G 8-41,,
Gaia DR3 4833654227548585856,258.0920306236251,-51.95848395969139,73.5198828006504,8.020994186401367,HD  22496,K5V,13.601762705627621,6.482922676115708,-1.72951240023325,-8.20147066251909,-10.712264677904505,HD 22496,,
Gaia DR3 4296708789290712064,46.123634809061855,-11.096307734186913,73.52487469097186,3.4819748401641846,* bet Aql,G8IV,13.600839228941798,1.944242810891555,9.250569948918029,9.620704358151297,-2.6176002377646257,bet Aql,,
Gaia DR3 5835113573101867520,327.4908101984337,-4.699284927051237,73.54824313531948,7.268626689910889,HD 145417,K3VFe-1.7,13.596517841495224,5.732483560424274,11.427470913866385,-7.2826789063612685,-1.1139092753345554,HD 145417,,
Gaia DR3 461701979233050624,141.08371508859264,0.49332408573314246,73.57693705785664,10.193902969360352,Ross  370B,M2.0V,13.591215399652446,8.659710146603238,-10.57445205970934,8.53747069319479,0.11702067979116348,Ross 370B,,
Gaia DR3 6526541563232943872,335.28511876315696,-64.09174878126603,73.59921732853974,15.216914176940918,APMPM J2330-4737,M6e,13.587101008643847,13.684235204776394,5.392832514530858,-2.4821229998197842,-12.221527592861502,APMPM J2330-4737,,
Gaia DR3 461701979229013376,141.08441028331782,0.4921084140274189,73.61877907779785,10.019065856933594,Ross  370A,M2.0V,13.583490687114406,8.487715645508297,-10.568547414453134,8.53249165520203,0.11666597313475922,Ross 370A,,
Gaia DR3 798914636327665536,187.70029566957334,47.070811013058,73.69562923955124,9.414012908935547,BD+36  1970,M1V,13.569325756748086,7.8878794424032055,-9.158646419965828,-1.2383457057328093,9.935406240304783,BD+36 1970,,
Gaia DR3 2110336583235233536,69.02904880722352,20.764589687003678,73.70815012974893,10.809601783752441,G 205-28,M3.5V,13.567020719414252,9.284317745252501,4.540169907101503,11.845494043470161,4.8099042902929385,G 205-28,,
Gaia DR3 4453239765733463936,21.77949582332958,40.160140232640344,73.71779207255106,10.659685134887695,G 137-84,M3.0Ve,13.565246216487697,9.13505511580061,9.627147537196198,3.84658848712648,8.748582297818144,G 137-84,,
Gaia DR3 1018776176872261248,165.4671190307277,45.64638465288806,73.82839808283359,3.071742534637451,* tet UMa,F7V,13.544923443659517,1.5546088820024284,-9.166075085222632,2.376121088946529,9.685146730810107,tet UMa,,
Gaia DR3 659464504288593536,207.32874770523142,32.0553616073089,73.85725694447376,14.991737365722656,V* AZ Cnc,M6.0V,13.5396309228192,13.47655778655551,-10.194525221049584,-5.268266166662381,7.186002549453088,AZ Cnc,,
Gaia DR3 1473166433840437888,87.631071567503,80.0117639673634,73.9230605881877,11.011088371276855,G 164-65,M3V,13.52757843145623,9.500361594022824,0.09698171251932404,2.3442988384107935,13.322546142643397,G 164-65,,
Gaia DR3 3026511175437908096,233.76692441746326,-0.7012007712286088,73.96916112713724,12.319977760314941,L  744-10,M4.5V,13.519147503663222,10.812368154465059,-7.9901831674215735,-10.903987782118218,-0.16544674150044725,L 744-10,,
Gaia DR3 512129087182637696,128.65388700501524,1.5307673981064187,73.97694829807692,7.9328227043151855,HD  10436,K5Vbe,13.517724412889788,6.425739450322552,-8.440351347460076,10.552674666467666,0.361109149644533,HD 10436,,
Gaia DR3 4346523537966269824,359.5918253512692,32.05252281265148,73.98015549061564,17.329195022583008,2MASS J15551573-0956055,L1.6V,13.517138391617054,15.822328533615986,11.456321659237465,-0.08161611933180157,7.173497274501429,2MASS J15551573-0956055,,
Gaia DR3 5920900901901635968,337.8328366016805,-13.297940728969213,73.98991155650216,15.933368682861328,PM J17476-5436,DC,13.515356066297675,14.427161520884916,12.180794879145976,-4.962748725206828,-3.1087313813577597,PM J17476-5436,,
Gaia DR3 555032443207370880,131.49871127395386,19.804838680815152,73.99006093699691,13.370530128479004,G 248-12,dM5.5,13.515328779787158,11.864333061145281,-8.42561345843115,9.523855233439233,4.579228250190095,G 248-12,,
Gaia DR3 200296663143599104,164.14931571134778,-2.121589986114648,74.06984596438883,12.043523788452148,G  96-6,M5V,13.500770616976553,10.542715420651227,-12.978524831600978,3.68495566373491,-0.4998021649035593,G 96-6,,
Gaia DR3 1451450048399808384,35.560495523142194,77.17726626396384,74.09367050330306,7.2035980224609375,HD 120476A,K4V,13.496429495356429,5.704397644243926,2.4367111817580187,1.7419739165313057,13.159847058911703,HD 120476A,,
Gaia DR3 283569928616960768,150.73546428539316,16.641064431898933,74.1187240892331,8.383870124816895,BD+62   780,K7V,13.491867436844688,6.886360130608424,-11.276974481503569,6.319167886190189,3.863735330357141,BD+62 780,,
Gaia DR3 1451450048399313792,35.55684895717864,77.17729815412987,74.12018143378143,7.581137657165527,HD 120476B,K6V,13.49160216092286,6.083725973487834,2.4359444971476942,1.741191566796339,13.155141778147112,HD 120476B,,
Gaia DR3 5934097210481810432,333.35159803934397,-2.8846005783323405,74.12734282117357,11.11562442779541,L  266-69,M4e,13.490298747284413,9.618695813729415,12.042023127465026,-6.042925118828403,-0.6788926990427834,L 266-69,,
Gaia DR3 205533465225342208,162.80489321370044,1.8753569212539694,74.13952783501048,13.026942253112793,PM J05050+4414,M5.0V,13.488081583489338,11.530835468887167,-12.878311536833147,3.9852981517293906,0.4414016367853583,PM J05050+4414,,
Gaia DR3 269067920001221888,154.9293730075787,16.57183106435383,74.13970520405475,9.412901878356934,G 192-11,M0.0V,13.488049315109894,7.916807055957696,-11.709817692491475,5.47796081708495,3.847023423626641,G 192-11,,
Gaia DR3 348020242217448576,132.0114802593118,-20.679446528572026,74.18150048920077,12.497143745422363,* ups And B,M4.5V,13.480449888521445,11.003866813159396,-8.440896041517767,9.37078819564635,-4.760476006195446,ups And B,,
Gaia DR3 5280389615847484416,277.39579737114525,-25.698313389285097,74.18394119606009,13.988786697387695,SCR J0642-6707,M5.0,13.480006371690454,12.49567427155101,1.563557425751919,-12.04564292348239,-5.845369664713254,SCR J0642-6707,,
Gaia DR3 348020482735930112,132.00042874722934,-20.667967200695,74.19396780666189,3.9661331176757812,* ups And,F9V,13.478184676763032,2.4736964400474686,-8.438308246215545,9.371549713150918,-4.7571495768707415,ups And,,
Gaia DR3 3592769731134725248,271.0387658707905,49.71118937390472,74.20466310328092,10.820290565490723,LP  672-42,M3.0V,13.47624203357896,9.328574601832072,0.15798038573560402,-8.71285613878809,10.279605024032094,LP 672-42,,
Gaia DR3 269066953631488384,154.96751735038166,16.597645369774018,74.20506525451665,12.08606243133545,G 192-12,M4.2V,13.476168999651042,10.594373565040305,-11.701574513201695,5.4646124165842,3.8494539814963433,G 192-12,,
Gaia DR3 2679694971455927296,56.47202947722871,-41.224768531781756,74.22008018316177,13.014442443847656,LP  639-1,M5V,13.473442733181916,11.523765193788567,5.597333573271806,8.447685416981157,-8.879196306512245,LP 639-1,,
Gaia DR3 3765772972322477696,254.00757734502693,35.820161214475036,74.23803517451385,9.934185028076172,MCC 573,dM3.0,13.470184086220309,8.444717209471628,-3.0092344564337123,-10.499688231562828,7.883331424141446,MCC 573,,
Gaia DR3 5985229174021530624,333.90760510437116,5.480889809181292,74.33191370826815,20.1259708404541,2MASS J16001853-4543248,,13.45317172815863,18.6428218330866,12.026866642298017,-5.889921800353878,1.284962840482933,2MASS J16001853-4543248,,
Gaia DR3 2047690533883897856,70.94629192430482,5.1262709845734955,74.38552746556688,11.800824165344238,G 125-34,M3.5V,13.443475284394546,10.32128023342708,4.371126798516979,12.656122080758387,1.2011877914605062,G 125-34,,
Gaia DR3 5680147991886954240,248.14856774779446,20.656920628460124,74.38801212980484,9.80726146697998,L  749-34,M2V,13.4430262534107,8.327884544884927,-4.681831892183624,-11.675009676367273,4.742315261552333,L 749-34,,
Gaia DR3 3073508528645520000,226.41161629716925,22.17546247887503,74.41435177741494,11.516895294189453,G 113-46,M3.5V,13.43826797001683,10.039288481600297,-8.57998481597027,-9.013530164379148,5.072196818689815,G 113-46,,
Gaia DR3 5481843025342799104,269.3072599270136,-26.38832746367351,74.42176458851837,11.032925605773926,EUVE J0625-60.0,M5Ve,13.43692944569441,9.55581684508847,-0.1455289243703577,-12.035952856479824,-5.972079461739963,EUVE J0625-60.0,,
Gaia DR3 6478328150150225664,350.05257393254954,-41.07370412343499,74.4553628583603,11.984518051147461,WT 766,M4.5,13.430865979423723,10.509666068987258,9.972846675702815,-1.7490479858808052,-8.824472861494401,WT 766,,
Gaia DR3 4971681351020953088,229.7247442168113,-71.00359268499318,74.57353168617364,10.787388801574707,CD-31   909,M3Ve,13.409583499522068,9.320466077223196,-2.8217595391801735,-3.330219153336729,-12.679284014661452,CD-31 909,,
Gaia DR3 5684037136313018368,252.18642122359051,26.073176220836952,74.58454496592636,12.157392501831055,L  750-42,sdM3,13.407603417797159,10.691208140431113,-3.684254207561249,-11.465771649253073,5.892892399338185,L 750-42,,
Gaia DR3 4971869092631523200,229.6721090008386,-71.02738397455703,74.63845724853431,11.742345809936523,CD-31   908,M3V,13.397918939698304,10.279774315464174,-2.81895594630188,-3.3207204149211447,-12.670064530753653,CD-31 908,,
Gaia DR3 4941774600386872960,277.31063566332875,-65.86342976357622,74.71020217629189,12.277165412902832,L  294-112,M4.5,13.385052788912601,10.819397773620931,0.6964733020387536,-5.428828743371746,-12.214842675068107,L 294-112,,
Gaia DR3 2430731144829585280,107.08575176171333,-68.83504034121077,74.71074932475356,10.900908470153809,G  31-53,dM4.0,13.384954762710093,9.443177448793033,-1.4198587296093705,4.619410086131334,-12.482069766024212,G 31-53,,
Gaia DR3 3652796572020424448,343.9635365800341,54.42970108054865,74.77675675400957,11.819618225097656,G 124-27,dM4.0,13.373139507636903,10.366302785699371,7.476455791530522,-2.1489894295435925,10.877743953583327,G 124-27,,
Gaia DR3 4103671243754951296,18.589829484355153,-3.8089059528975766,74.79177425095429,10.241307258605957,G 155-29,dM3.5,13.370454304836079,8.78899587379685,12.644858661351021,4.25296645139296,-0.8881858563902371,G 155-29,,
Gaia DR3 1503625448550796032,99.59987808808937,68.7067780843597,74.79854599794672,9.407464981079102,BD+46  1889,M1.0V,13.369243835668287,7.955606282445529,-0.809638854337347,4.786934288836275,12.456581624886715,BD+46 1889,,
Gaia DR3 4884761177275202176,230.8687514560537,-43.25463853518761,74.86337055869903,12.451043128967285,LP  890-27,M4.5,13.357667341679706,11.003515830485313,-6.139706911172528,-7.546494655749942,-9.153234087830073,LP 890-27,,
Gaia DR3 758200712885953280,190.20957397168192,67.64144638532667,74.88387307220047,11.136029243469238,V* CW UMa,M3.5V,13.354010135611365,9.689871086290466,-4.999450368010958,-0.9004055679929743,12.350075001105596,CW UMa,,
Gaia DR3 2452167910719793664,160.25908457558563,-75.071679275219,74.8961142038147,12.201372146606445,RX J0128.6-1457,M3.0Ve,13.351827536455378,10.756031263608564,-3.2374250853803916,1.161774926564055,-12.901188177830944,RX J0128.6-1457,,
Gaia DR3 6478328218869704192,350.0754673176718,-41.06911403283702,74.94562437295559,15.262043952941895,WT 765,DA,13.343007125054438,13.820007234151724,9.908993949501657,-1.7337686472440046,-8.765941154595252,WT 765,,
Gaia DR3 211810233512673792,162.79124782545728,4.575440907690895,74.95210975717671,9.315713882446289,G  96-29A,M2.5V,13.341852594139278,7.8741098175759925,-12.70396538621348,3.93466083940811,1.0643017375063726,G 96-29A,,
Gaia DR3 65829792677145344,167.86207131829173,-22.200792916770812,74.98865311008939,14.368261337280273,LP  357-56,dM7,13.335350863442224,12.929094458465151,-12.070718865920746,2.5960969108953518,-5.038810329855037,LP 357-56,,
Gaia DR3 211810233512673920,162.79209393057926,4.574981593515807,75.18378634422855,11.64074993133545,G  96-29B,M4:,13.30074007474837,10.214577004318073,-12.66488454571463,3.9223517901631295,1.0609158373500194,G 96-29B,,
Gaia DR3 6282457918962299776,338.2930843243562,37.0788977616788,75.19475017006016,16.157278060913086,LP  801-9,DC10,13.298800750563089,14.73183421572515,9.857496217645297,-3.9241524809733637,8.018035733791454,LP 801-9,,
Gaia DR3 4248817876711932416,46.8238848846968,-13.143973362355363,75.25482099805123,11.132851600646973,G  23-24,M2.5V,13.288185218404754,9.711400510687042,8.85414602739491,9.436587987579353,-3.0217166771341395,G 23-24,,
Gaia DR3 4347870370990204928,1.9804003078399985,32.27248876619088,75.29409426657962,9.601218223571777,BD-07  4156,M1V,13.281254124121451,8.182375805308366,11.222836229926726,0.38806634277073265,7.091478166034618,BD-07 4156,,
Gaia DR3 6608490501308343168,20.067416974390884,-61.23817072699929,75.32479342121945,7.419589996337891,HD 214749,K4.5Vk,13.275841254657777,6.0027857789625765,6.000119026509613,2.1918634587075974,-11.637966629311714,HD 214749,,
Gaia DR3 939599584345993984,182.25282230046196,17.319308331633902,75.34643540852386,11.759607315063477,LP  255-11,M4.0Ve,13.27202799413217,10.344239469291509,-12.660488456509347,-0.4980565460039858,3.951037686052127,LP 255-11,,
Gaia DR3 5047423236725995136,240.2419736714899,-60.00994294100281,75.41841248498032,15.993678092956543,SSSPM J0306-3648,M8.7V,13.259361567696102,14.583084376096622,-3.289574193685872,-5.753690070009219,-11.484094277974632,SSSPM J0306-3648,,
Gaia DR3 5399148382157293696,283.04053823497173,24.187393963836037,75.43799435556245,20.946422576904297,2MASS J11220826-3512363,T2.0,13.255919759566945,19.537126907048293,2.7284856371184643,-11.780336852275628,5.43124649109506,2MASS J11220826-3512363,,
Gaia DR3 1714831771000745344,118.68894859340715,38.99213630742811,75.48029395151548,11.540056228637695,LP   21-224,M4.0Ve,13.248491064997001,10.133563373307034,-4.943193808497801,9.033064103194297,8.33613239929147,LP 21-224,,
Gaia DR3 3873066031380105216,232.16427954616043,59.239643880023145,75.49373642479408,11.465004920959473,G  44-42,M4V,13.246132028399305,10.059402448781505,-4.155606028459909,-5.350483877696126,11.382586460226314,G 44-42,,
Gaia DR3 6173812151364882688,319.72053467011415,31.342383079482513,75.5089282840293,11.373799324035645,LP  912-33,dM4.0,13.243467000862037,9.969202917500011,8.629090235023895,-7.312685412851346,6.888603049342307,LP 912-33,,
Gaia DR3 2980492387558410112,215.3631996104545,-34.804375657449086,75.52889944115644,5.3183770179748535,*  58 Eri,G2.5IV-V,13.239965197415417,3.9151028733880535,-8.865631396276198,-6.291910054414688,-7.557058041413243, 58 Eri,,
